epoch,acc,loss,val_acc,val_loss
272,0.9861554898266086,0.09995963162999437,0.997337594009436,0.06943183500990192
273,0.9986687962747357,0.05564753219278983,0.997870076578646,0.04665900129305161
274,0.9771033033839683,0.11836345758015356,0.9973375957233076,0.06032726233497786
275,0.9992012787169923,0.04858921568233746,0.9973375957233076,0.05780682393426077
276,0.9941427105912766,0.06893130114125494,0.997870076578646,0.05858010288498526
277,0.9888178941033011,0.14436724116674626,0.9973375957233076,0.05504492632211588
278,0.9981363170063153,0.05408474195974704,0.9952076713498027,0.07956437977612082
279,0.9818956374296873,0.1229712349522355,0.9962726340126306,0.05844821790441537
280,0.9986687978616537,0.0471887630435288,0.997337594009436,0.05632645608232425
281,0.9989350367024049,0.049230620768853525,0.997870076578646,0.0513433765012997
282,0.9813631557808897,0.1123619638899137,0.9973375957233076,0.06788338159029476
283,0.9989350382893231,0.04852161032799334,0.997870076578646,0.048564040285552015
284,0.9986687978616537,0.05150852681666263,0.9968051148679691,0.054387152940828326
285,0.9597976636518432,0.34790996548593744,0.9968051148679691,0.08207313955639498
286,0.9981363154193972,0.05838012248198318,0.9984025574339845,0.0528016959944853
287,0.9986687978616537,0.04985080834347219,0.997870076578646,0.04923800015236877
288,0.9717784924502063,0.1708795030475361,0.997870076578646,0.05904947395840138
289,0.9984025574339845,0.051252658450152803,0.997870076578646,0.05729355613668315
290,0.9880191712333752,0.08918275928106932,0.9968051148679691,0.056888577120658305
291,0.9973375941363894,0.05422028280691471,0.9973375957233076,0.0585701357279691
292,0.9965388744402999,0.05913320685616824,0.9984025574339845,0.04448132814405063
293,0.9741746581241854,0.26649167017338754,0.9968051148679691,0.07836360842211686
294,0.9981363170063153,0.050960768494235316,0.9984025574339845,0.05181327759346769
295,0.9965388741863929,0.059674119808898564,0.990947823745374,0.10256721468144459
296,0.9949414310490869,0.06565398022659416,0.9946751914466151,0.08382628960048936
297,0.9664536743435743,0.2166330562477993,0.9968051148679691,0.08849753742924514
298,0.9986687978616537,0.05304735928726272,0.9962726340126306,0.054395242192493844
299,0.9992012787169923,0.04466949345760198,0.9968051148679691,0.06046954645548131
300,0.9930777472936815,0.07496016303967998,0.997870076578646,0.0550501158498664
301,0.9912140611261605,0.09184852080207409,0.995740153157292,0.10281131714106367
302,0.9960063919980432,0.06882624769299683,0.997870076578646,0.06809035397042482
303,0.9771033073512637,0.14490904451940007,0.997870076578646,0.06046247627502813
304,0.9981363170063153,0.04977221517993238,0.997870076578646,0.055055438333584734
305,0.9989350382893231,0.04669156747932632,0.997870076578646,0.05826380665595539
306,0.989616618560145,0.0875968629964434,0.997870076578646,0.05337731921063445
307,0.9992012787169923,0.046104720146003496,0.997870076578646,0.05213687878748733
308,0.9837593196299129,0.09198657451822354,0.9968051148679691,0.059968554421751516
309,0.9986687976077468,0.04570024824355103,0.9973375957233076,0.06829542164414074
310,0.9856230057974339,0.09835740808433237,0.9973375957233076,0.05508287718541389
311,0.997870076578646,0.0530500125627929,0.9984025574339845,0.07257800565931363
312,0.992545263899274,0.07290510962993954,0.9744409094222437,0.16477923261257596
313,0.9976038361509768,0.051744484411070525,0.9984025574339845,0.04429705225177212
314,0.9976038345640587,0.04869119756328412,0.997870076578646,0.04797344478253866
315,0.9933439861344326,0.07347143771517645,0.9957401514434205,0.07822095013210695
316,0.9842918068329239,0.1326908128290448,0.997870076578646,0.06341172011293415
317,0.9981363170063153,0.05201253967401319,0.9968051148679691,0.06894284523666476
318,0.9925452664383431,0.07819588012255418,0.9984025574339845,0.08865967461158927
319,0.995740153157292,0.06653419547219373,0.9973375957233076,0.049269804971032755
320,0.9965388728533817,0.05636738701718557,0.9973375957233076,0.05628944255998784
321,0.9944089478451096,0.06546837718675312,0.9962726340126306,0.06944958180292282
322,0.9813631526070535,0.1069216521792074,0.997870076578646,0.05659868614202617
323,0.9976038361509768,0.050526172466203174,0.997870076578646,0.04976439274276217
324,0.9957401523320947,0.05917122969612146,0.9925452663113896,0.1124724884685109
325,0.9960063935849613,0.06288703155720704,0.997870076578646,0.05053314163336675
326,0.9571352601686098,0.4391101739975337,0.996272632298759,0.10093447180411305
327,0.9968051148679691,0.07022457441693931,0.9930777488805996,0.11154532031065867
328,0.9970713528835228,0.056816281522678744,0.9898828637485687,0.08470878147056943
329,0.9949414302873663,0.06418911498972275,0.997870076578646,0.0630860951103278
330,0.9962726308387944,0.05794749661677054,0.997870076578646,0.05232868263055595
331,0.9896166153863089,0.10196196205350665,0.9973375957233076,0.06475474653295435
332,0.9976038361509768,0.04983101242060225,0.9973375957233076,0.06472662334847121
333,0.9794994712002869,0.14371860648988408,0.9968051148679691,0.0655829066031784
334,0.9989350382893231,0.045034930006828046,0.997870076578646,0.06130532667643854
335,0.9952076691281173,0.06577872290921669,0.997870076578646,0.05236184342315022
336,0.9936102273238225,0.06042588195099998,0.995740153157292,0.08033506382609835
337,0.9960063919980432,0.06496902725424249,0.997870076578646,0.062449492510166155
338,0.9989350382893231,0.04466596613930691,0.995207670588082,0.08227196777352509
339,0.9933439861344326,0.07700735017165336,0.9973375957233076,0.05311664040135944
340,0.9922790244237556,0.07131604510691728,0.997870076578646,0.07367427230944522
341,0.9981363170063153,0.0526672674618717,0.997870076578646,0.057603054486524564
342,0.9954739134913435,0.05936423057930284,0.9973375957233076,0.06349447553261274
343,0.9981363170063153,0.048646446214284635,0.997870076578646,0.06450832501863138
344,0.9981363170063153,0.04742359197415864,0.9984025574339845,0.052349246185395916
345,0.9904153366693166,0.06863791561021973,0.997870076578646,0.051714118702993736
346,0.9962726340126306,0.054594601495578265,0.997870076578646,0.04941448168204234
347,0.9954739111427047,0.057745072347954056,0.9962726340126306,0.06796027378787121
348,0.9981363154193972,0.05073558680387859,0.9973375957233076,0.042633220025747855
349,0.9954739111427047,0.06084711586261075,0.9968051148679691,0.05251323881423194
350,0.995740153157292,0.05776545187980095,0.9968051148679691,0.06004315340163482
351,0.9960063935849613,0.05751714320244373,0.9973375957233076,0.06848632360593325
352,0.9826943595061541,0.09947944556276639,0.9973375957233076,0.0705704154829565
353,0.9994675191446615,0.04379492119763987,0.9973375957233076,0.05384906677725597
354,0.997870076578646,0.0515534725115576,0.9962726340126306,0.09126756070092464
355,0.996006390411125,0.0658935216930918,0.997870076578646,0.05632447820708267
356,0.993876465402853,0.06300185795345753,0.9984025574339845,0.05041945110748624
357,0.9986687978616537,0.046520064627559296,0.997870076578646,0.05666958404004701
358,0.9885516520887138,0.06635531986626192,0.9973375957233076,0.04447817295805588
359,0.9952076723019536,0.06243840041267859,0.997870076578646,0.05211247738621359
360,0.9946751903675107,0.0629520483664113,0.9968051131540975,0.04774029122485013
361,0.9973375957233076,0.05243653204605475,0.9968051148679691,0.06220517086144834
362,0.9960063935849613,0.05729246850465687,0.9968051148679691,0.058572218843653434
363,0.9773695453985558,0.14778816196531913,0.9952076723019536,0.07273230218071654
364,0.9976038361509768,0.04833925714571509,0.9973375957233076,0.060815235695090536
365,0.9659211951068923,0.16956008405001147,0.9968051148679691,0.07198395162693863
366,0.9840255584706641,0.08823916763146591,0.9962726340126306,0.10399376822752567
367,0.9994675191446615,0.04958807610380002,0.9973375957233076,0.05846967229558129
368,0.9904153350823984,0.07826163497564002,0.9925452663113896,0.07606624675412782
369,0.9976038369126975,0.05461600928689344,0.9984025574339845,0.08341239175746362
370,0.9821618770638975,0.12096922293194312,0.982428130821679,0.12773421036200527
371,0.9728434525739652,0.20315147123842067,0.9968051148679691,0.05102849045929056
